qid	docno	score_delta	text	perturbed_text	query	relevance
1127540	2877830	6.4046564	1 Any shell can be used for writing a shell script. 2  To allow for this, the first line of every script is: #!/ 3 path/to/shell (e.g. #!/bin/ksh). 4  The #! characters tell the system to locate the following pathname, start it up and feed it the rest of the file as input.	1 Any shell can be used for writing a shell script. 2  To allow for this, the first line of every script is: #!/ 3 path/to/shell (e.g. #!/bin/ksh). 4  The #! characters tell the system to locate the following pathname, start it up and feed it the rest of the file as input. shebang	meaning of shebang	0
121171	3573421	6.4037495	The first well-known literate civilization in Europe was that of the Minoans. The Minoan civilization was a Bronze Age civilization that arose on the island of Crete and flourished from approximately the 27th century BCE to the 15th century BCE.	The first well-known literate civilization in Europe was that of the Minoans. The Minoan civilization was a Bronze Age civilization that arose on the island of Crete and flourished from approximately the 27th century BCE to the 15th century BCE. etruscans	define etruscans	0
118440	3038511	6.3957257	Doctors use stem cell transplants to treat people who have: 1  Certain cancers, such as leukemia (lu-KE-me-ah). 2  The high doses of chemotherapy and radiation used to treat some cancers can severely damage or destroy bone marrow. 3  A transplant replaces the stem cells that the treatment destroyed.mall numbers of stem cells also are found in the blood and in the umbilical cord (the cord that connects a fetus to its mother's placenta). Another type of stem cell, called an embryonic (em-bre-ON-ik) stem cell, can develop into any type of cell in the body. These cells aren't found in bone marrow.	Doctors use stem cell transplants to treat people who have: 1  Certain cancers, such as leukemia (lu-KE-me-ah). 2  The high doses of chemotherapy and radiation used to treat some cancers can severely damage or destroy bone marrow. 3  A transplant replaces the stem cells that the treatment destroyed.mall numbers of stem cells also are found in the blood and in the umbilical cord (the cord that connects a fetus to its mother's placenta). Another type of stem cell, called an embryonic (em-bre-ON-ik) stem cell, can develop into any type of cell in the body. These cells aren't found in bone marrow. bmt	define bmt medical	0
1051399	550493	6.389531	Birthday: March 17. Amelia Heinle joined THE YOUNG AND THE RESTLESS in March of 2005 as Victoria Newman, daughter of the rich and powerful Victor and Nikki Newman (Eric Braeden and Melody Thomas Scott.) She won the Daytime Emmy Award for “Outstanding Supporting Actress” in a Drama Series in both 2014 and 2015.	Birthday: March 17. Amelia Heinle joined THE YOUNG AND THE RESTLESS in March of 2005 as Victoria Newman, daughter of the rich and powerful Victor and Nikki Newman (Eric Braeden and Melody Thomas Scott.) She won the Daytime Emmy Award for “Outstanding Supporting Actress” in a Drama Series in both 2014 and 2015. monk	who sings monk theme song	0
67316	5432569	6.3876705	It's hard not to worry when your baby is crying and her temperature is soaring, but a fever rarely causes any harm. A fever is part of your baby's defense against an infection. However, a fever can be more serious if your baby is under six months.	It's hard not to worry when your baby is crying and her temperature is soaring, but a fever rarely causes any harm. A fever is part of your baby's defense against an infection. However, a fever can be more serious if your baby is under six months. miscarriage	can fever cause miscarriage early pregnancy	0
730539	6223239	6.3870616	Best Answer: Tesla invented it first, but Marconi got the patent in first, so gets credit. Marconi did not steal Tesla's work.They developed it independently of each other.ating Newest Oldest. Best Answer: Tesla invented it first, but Marconi got the patent in first, so gets credit. Marconi did not steal Tesla's work. They developed it independently of each other.	Best Answer: Tesla invented it first, but Marconi got the patent in first, so gets credit. Marconi did not steal Tesla's work.They developed it independently of each other.ating Newest Oldest. Best Answer: Tesla invented it first, but Marconi got the patent in first, so gets credit. Marconi did not steal Tesla's work. They developed it independently of each other. chronometer	what is chronometer who invented it	0
336901	5241429	6.3862987	Former LA Lakers star Kobe Bryant and wife Vanessa announce they are expecting their third daughter in sweet Instagram post. Kobe Bryant and his wife Vanessa Laine Bryant have announced they are expecting their third daughter. The former Los Angeles Lakers star, 37, publicly announced the pregnancy when he took to his Instagram on Tuesday evening.	Former LA Lakers star Kobe Bryant and wife Vanessa announce they are expecting their third daughter in sweet Instagram post. Kobe Bryant and his wife Vanessa Laine Bryant have announced they are expecting their third daughter. The former Los Angeles Lakers star, 37, publicly announced the pregnancy when he took to his Instagram on Tuesday evening. redgrave	how old is vanessa redgrave	0
336901	5792847	6.3847685	“At about 11 a.m. ET on Thursday (February 01, 2018), our beloved actor Donald Sutherland passed away. Donald Sutherland was born on July 17, 1935 in Saint John. He will be missed but not forgotten. Please show your sympathy and condolences by commenting on and liking this page.” Hundreds of fans immediately started writing their messages of condolence on the Facebook page, expressing their sadness that the talented 82-year-old actor was dead.	“At about 11 a.m. ET on Thursday (February 01, 2018), our beloved actor Donald Sutherland passed away. Donald Sutherland was born on July 17, 1935 in Saint John. He will be missed but not forgotten. Please show your sympathy and condolences by commenting on and liking this page.” Hundreds of fans immediately started writing their messages of condolence on the Facebook page, expressing their sadness that the talented 82-year-old actor was dead. redgrave	how old is vanessa redgrave	0
118440	5338805	6.377529	Like lymphoma, it causes your body to make many white blood cells that don’t work right and keep healthy ones from fighting infection. But leukemia also keeps your bone marrow from making red blood cells and platelets the way it should. It’s the most common type of cancer in children, but adults can get it, too.	Like lymphoma, it causes your body to make many white blood cells that don’t work right and keep healthy ones from fighting infection. But leukemia also keeps your bone marrow from making red blood cells and platelets the way it should. It’s the most common type of cancer in children, but adults can get it, too. bmt	define bmt medical	0
131843	2518689	6.3750925	1 Pounds is equal to 0.4535924 Kilograms. Pounds Definition. The pound is a unit of weight in a number of different systems, including various systems of units of weight that formed part of English units, Imperial units, and United States customary units.	1 Pounds is equal to 0.4535924 Kilograms. Pounds Definition. The pound is a unit of weight in a number of different systems, including various systems of units of weight that formed part of English units, Imperial units, and United States customary units. sigmet	definition of a sigmet	0
1115210	2772827	6.371996	By Siri on October 22, 2011 in Funny Siri Sayings. 0 Flares 0 Flares ×. You also need to be able to sense color outside of the visible spectrum of humans. What’s Your Favorite Color. 1  0.00 / 5 5. 2  1 / 5. 3  2 / 5.  3 / 5.	By Siri on October 22, 2011 in Funny Siri Sayings. 0 Flares 0 Flares ×. You also need to be able to sense color outside of the visible spectrum of humans. What’s Your Favorite Color. 1  0.00 / 5 5. 2  1 / 5. 3  2 / 5.  3 / 5. chaff	what is chaff and flare	0
730539	3977835	6.370831	The Thing, also known as John Carpenter's The Thing, is a 1982 science fiction horror film about an Antarctic science base which is infiltrated by a shape-shifting alien that assumes the appearance of the people that it kills. Directed by John Carpenter.	The Thing, also known as John Carpenter's The Thing, is a 1982 science fiction horror film about an Antarctic science base which is infiltrated by a shape-shifting alien that assumes the appearance of the people that it kills. Directed by John Carpenter. chronometer	what is chronometer who invented it	0
135802	1082170	6.367914	Leiomyoma. The root word of or relating to muscle is my(o), and oma is the suffix for tumor. Therefore, Myoma is a Muscle Tumor. The prefix rhabd(o) means striated or rod shaped, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor.Therefore, Rhabdomyoma is a Tumor of Striated Muscle. The prefix lei(o) means smooth, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor.Therefore Leiomyoma is a Tumor of Smooth Muscle. Leiomyoma.aking the world better, one answer at a time. The root word of or relating to muscle is my(o), and oma is the suffix for tumor. Therefore, Myoma is a Muscle Tumor. The prefix rhabd(o) means striated or rod shaped, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor.	Leiomyoma. The root word of or relating to muscle is my(o), and oma is the suffix for tumor. Therefore, Myoma is a Muscle Tumor. The prefix rhabd(o) means striated or rod shaped, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor.Therefore, Rhabdomyoma is a Tumor of Striated Muscle. The prefix lei(o) means smooth, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor.Therefore Leiomyoma is a Tumor of Smooth Muscle. Leiomyoma.aking the world better, one answer at a time. The root word of or relating to muscle is my(o), and oma is the suffix for tumor. Therefore, Myoma is a Muscle Tumor. The prefix rhabd(o) means striated or rod shaped, my(o) is the root word of or relating to muscle, and oma is the suffix for tumor. laudable	definition of laudable	0
336901	8287770	6.367253	Heat Cycle After Whelping - Page 1. Pedigree Database. What is the typical duration for the next heat after birth, would it be: a) 6 months from the date of last whelp; or b) 6 months from the date of last heat; or c) 6 months from the date when the puppies have been weaned; or d) whatever Thanks. I find it to be (b).	Heat Cycle After Whelping - Page 1. Pedigree Database. What is the typical duration for the next heat after birth, would it be: a) 6 months from the date of last whelp; or b) 6 months from the date of last heat; or c) 6 months from the date when the puppies have been weaned; or d) whatever Thanks. I find it to be (b). redgrave	how old is vanessa redgrave	0
1051399	4683129	6.3617277	The Animaniacs series theme song, performed by the Warners, was a very important part of the show. In the series' first season, the theme won an Emmy Award for best song. Richard Stone composed the music for the title sequence and Tom Ruegger wrote the lyrics.	The Animaniacs series theme song, performed by the Warners, was a very important part of the show. In the series' first season, the theme won an Emmy Award for best song. Richard Stone composed the music for the title sequence and Tom Ruegger wrote the lyrics. monk	who sings monk theme song	0
130510	7861502	6.3606195	Like other kinds of judgments, default judgments will be enforceable for a period of years set by law. Many jurisdictions permit the renewal of judgments that are about to expire, providing additional time for the plaintiff to pursue collection remedies.	Like other kinds of judgments, default judgments will be enforceable for a period of years set by law. Many jurisdictions permit the renewal of judgments that are about to expire, providing additional time for the plaintiff to pursue collection remedies. declaratory	definition declaratory judgment	0
135802	1575616	6.3595614	ObitMessenger › Obituaries e-mailed to you daily; Find a Charity › Locate a charity to make a donation	ObitMessenger › Obituaries e-mailed to you daily; Find a Charity › Locate a charity to make a donation laudable	definition of laudable	0
135802	2763554	6.3579283	The definition of a tribute refers to a statement or actions honoring someone or something. An example of a tribute is a dinner hosted to honor a person and give him an award. YourDictionary definition and usage example. tribute.	The definition of a tribute refers to a statement or actions honoring someone or something. An example of a tribute is a dinner hosted to honor a person and give him an award. YourDictionary definition and usage example. tribute. laudable	definition of laudable	0
67316	8385989	6.3509836	Not usually. You do need to pay attention to your baby's fever, though. If your baby's under 3 months old and has a temperature over 100.4 degrees F, you should take him to the doctor rather than try to bring his fever down yourself.f your baby's fever is below these markers and he's eating and acting okay, you don't need to do anything to bring his fever down. In fact, because a fever can help your baby fight an infection, it's a good idea to let it run its course.	Not usually. You do need to pay attention to your baby's fever, though. If your baby's under 3 months old and has a temperature over 100.4 degrees F, you should take him to the doctor rather than try to bring his fever down yourself.f your baby's fever is below these markers and he's eating and acting okay, you don't need to do anything to bring his fever down. In fact, because a fever can help your baby fight an infection, it's a good idea to let it run its course. miscarriage	can fever cause miscarriage early pregnancy	0
131843	8156986	6.349071	Supervisors, along with the CHP, monitor the weather and highway conditions. If inclement weather is forecasted, a snow removal crew is activated to monitor and observe the actual conditions. If there is a high probability that a storm will pass through the Grapevine area, a base crew will be mobilized. After the storm, the	Supervisors, along with the CHP, monitor the weather and highway conditions. If inclement weather is forecasted, a snow removal crew is activated to monitor and observe the actual conditions. If there is a high probability that a storm will pass through the Grapevine area, a base crew will be mobilized. After the storm, the sigmet	definition of a sigmet	0
1122767	1231533	6.340925	L-Lysine Side Effects. L-Lysine (or Lysine) is used to treat herpes simplex and can cause mild side effects in a patient. It is tested to see whether it can help in fighting osteoporosis. Lysine is an essential amino acid and as such cannot be synthesized in human body, meaning it has to be taken from some other source.	L-Lysine Side Effects. L-Lysine (or Lysine) is used to treat herpes simplex and can cause mild side effects in a patient. It is tested to see whether it can help in fighting osteoporosis. Lysine is an essential amino acid and as such cannot be synthesized in human body, meaning it has to be taken from some other source. carnitine	what amino produces carnitine	0
1106979	4179593	6.3405104	Equation for Logistic Population Growth. We can also look at logistic growth as a mathematical equation. Population growth rate is measured in number of individuals in a population (N) over time (t). The term for population growth rate is written as (dN/dt). The d just means change.	Equation for Logistic Population Growth. We can also look at logistic growth as a mathematical equation. Population growth rate is measured in number of individuals in a population (N) over time (t). The term for population growth rate is written as (dN/dt). The d just means change. pareto	define pareto chart in statistics	0
1115210	8253251	6.339006	It is made by flaring out the end of a piece of copper tubing to a 45E angle 7.1.2 Double lap flare. Made by belling the end of the piece of copper tubing, and then folding it together so that the flare has two thicknesses. The double flare is not commonly used. 7.2 Types of Tools.	It is made by flaring out the end of a piece of copper tubing to a 45E angle 7.1.2 Double lap flare. Made by belling the end of the piece of copper tubing, and then folding it together so that the flare has two thicknesses. The double flare is not commonly used. 7.2 Types of Tools. chaff	what is chaff and flare	0
1115210	8114701	6.3372416	(third-person singular simple present decoys, present participle decoying, simple past and past participle decoyed) 1  To act or use a decoy. 2  To lead into danger by artifice; to lure into a net or snare; to entrap. to decoy troops into an ambush; to decoy ducks into a net.	(third-person singular simple present decoys, present participle decoying, simple past and past participle decoyed) 1  To act or use a decoy. 2  To lead into danger by artifice; to lure into a net or snare; to entrap. to decoy troops into an ambush; to decoy ducks into a net. chaff	what is chaff and flare	0
1106979	8177317	6.333644	If a single quality characteristic has been measured or computed from a sample, the control chart shows the value of the quality characteristic versus the sample number or versus time. In general, the chart contains a center line that represents the mean value for the in-control process. Two other horizontal lines, called the upper control limit (UCL) and the lower control limit (LCL), are also shown on the chart. These control limits are chosen so that almost all of the data points will fall within these limits as long as the process remains in-control. The figure below illustrates this. Chart demonstrating basis of control chart Why control charts work The control limits as pictured in the graph might be 0.001 probability limits.	If a single quality characteristic has been measured or computed from a sample, the control chart shows the value of the quality characteristic versus the sample number or versus time. In general, the chart contains a center line that represents the mean value for the in-control process. Two other horizontal lines, called the upper control limit (UCL) and the lower control limit (LCL), are also shown on the chart. These control limits are chosen so that almost all of the data points will fall within these limits as long as the process remains in-control. The figure below illustrates this. Chart demonstrating basis of control chart Why control charts work The control limits as pictured in the graph might be 0.001 probability limits. pareto	define pareto chart in statistics	0
855410	1147810	6.3280587	what is: acetic acid, used for; and ... 57. what is: tagamet, used for; and what is ... 58. what is: zantac, used for; and what is ... 59. what is: pepcid, used for; and what is ... 60. what is: bi-citra, used for; and what ...	what is: acetic acid, used for; and ... 57. what is: tagamet, used for; and what is ... 58. what is: zantac, used for; and what is ... 59. what is: pepcid, used for; and what is ... 60. what is: bi-citra, used for; and what ... theraderm	what is theraderm used for	0
730539	1678431	6.326968	Field of the Invention: Provide a one sentence statement of what your invention is. EXAMPLE: The present invention is directed to a ……. Description of the Related Art: Provide a brief description of the current state of the art.	Field of the Invention: Provide a one sentence statement of what your invention is. EXAMPLE: The present invention is directed to a ……. Description of the Related Art: Provide a brief description of the current state of the art. chronometer	what is chronometer who invented it	0
1115210	7463699	6.3269396	Flares emit a host of air pollutants, depending on the chemical composition of the gas being burned and the efficiency and temperature of the flare. Flaring results in hydrogen sulfide emissions if hydrogen sulfide is present in large enough amounts in the natural gas.	Flares emit a host of air pollutants, depending on the chemical composition of the gas being burned and the efficiency and temperature of the flare. Flaring results in hydrogen sulfide emissions if hydrogen sulfide is present in large enough amounts in the natural gas. chaff	what is chaff and flare	0
1115210	5799267	6.326016	1 If each radar pulse is uniquely coded it is not possible to create targets in directions other than the direction of the jammer. 2  Deceptive jamming uses techniques like range gate pull-off to break a radar lock.	1 If each radar pulse is uniquely coded it is not possible to create targets in directions other than the direction of the jammer. 2  Deceptive jamming uses techniques like range gate pull-off to break a radar lock. chaff	what is chaff and flare	0
131843	7617929	6.3237333	METEOROLOGIST JEFF HABY. Each day, National Weather Service Forecast offices and the SPC will release a forecast discussion and at times a convective discussion, severe weather discussion, winter storm discussion or some other type of related discussion. Reading these discussions is an important part of the forecasting process.	METEOROLOGIST JEFF HABY. Each day, National Weather Service Forecast offices and the SPC will release a forecast discussion and at times a convective discussion, severe weather discussion, winter storm discussion or some other type of related discussion. Reading these discussions is an important part of the forecasting process. sigmet	definition of a sigmet	0
1115210	4479528	6.320267	Magnesium burns with a brilliant white light and is used in pyrotechnics, flares and photographic flashbulbs. Magnesium is the lightest metal that can be used to build things, although its use as a structural material is limited since it burns at relatively low temperatures.	Magnesium burns with a brilliant white light and is used in pyrotechnics, flares and photographic flashbulbs. Magnesium is the lightest metal that can be used to build things, although its use as a structural material is limited since it burns at relatively low temperatures. chaff	what is chaff and flare	0
1106979	4665996	6.318384	A histogram is a graph that shows the frequency, or the number of times, something happens within a specific interval. A histogram is similar to a bar chart; however, the area represented by the histogram is used to graph the number of times a group of numbers appears.	A histogram is a graph that shows the frequency, or the number of times, something happens within a specific interval. A histogram is similar to a bar chart; however, the area represented by the histogram is used to graph the number of times a group of numbers appears. pareto	define pareto chart in statistics	0
1127540	7787353	6.314749	Shell Programming and Scripting BSD, Linux, and UNIX shell scripting  Post awk, bash, csh, ksh, perl, php, python, sed, sh, shell scripts, and other shell scripting languages questions here. #1.	Shell Programming and Scripting BSD, Linux, and UNIX shell scripting  Post awk, bash, csh, ksh, perl, php, python, sed, sh, shell scripts, and other shell scripting languages questions here. #1. shebang	meaning of shebang	0
730539	3967462	6.3032613	Pharmaceutical Information » Question Category » Education & Reference » Other » who invented computer and what is the name of first computer who invented computer and what is the name of first computer	Pharmaceutical Information » Question Category » Education & Reference » Other » who invented computer and what is the name of first computer who invented computer and what is the name of first computer chronometer	what is chronometer who invented it	0
121171	1138296	6.3011703	Constant Elasticity Demand Curves. The elasticity of demand is the same at every point along a constant elasticity demand curve. Panel a of the figure shows five constant elasticity demand curves. A perfectly inelastic demand curve, where e = 0 everywhere, is a vertical straight line. The next most vertical demand curve in the figure is also inelastic, with a demand elasticity of -1/3 everywhere.	Constant Elasticity Demand Curves. The elasticity of demand is the same at every point along a constant elasticity demand curve. Panel a of the figure shows five constant elasticity demand curves. A perfectly inelastic demand curve, where e = 0 everywhere, is a vertical straight line. The next most vertical demand curve in the figure is also inelastic, with a demand elasticity of -1/3 everywhere. etruscans	define etruscans	0
1115210	8723540	6.2991333	A decoy is usually a person, device, or event meant as a distraction, to conceal what an individual or a group might be looking for.Decoys have been used for centuries most notably in game hunting, but also in wartime and in the committing or resolving of crimes.s decoy came more commonly to signify a person or a device than a pond with a cage-trap, the latter acquired the retronym decoy pool. The other form of duck decoy, otherwise known as a hunting decoy or wildfowl decoy, is a life-size model of the creature.	A decoy is usually a person, device, or event meant as a distraction, to conceal what an individual or a group might be looking for.Decoys have been used for centuries most notably in game hunting, but also in wartime and in the committing or resolving of crimes.s decoy came more commonly to signify a person or a device than a pond with a cage-trap, the latter acquired the retronym decoy pool. The other form of duck decoy, otherwise known as a hunting decoy or wildfowl decoy, is a life-size model of the creature. chaff	what is chaff and flare	0
47210	5509243	6.293358	The average cost of a wedding is more than $35,000.	The average cost of a wedding is more than $35,000. alteration	average wedding dress alteration cost	0
121171	1181917	6.2910786	ASSASSINATION THEATER. WHAT:ASSASSINATION THEATER Chicago&#39;s Role in the Crime of the Century is a two-hour theatrical event featuring rare photos, illuminating illustrations and fully documented testimony presented ...Where: CHICAGO,IL.HAT:ASSASSINATION THEATER Chicago&#39;s Role in the Crime of the Century is a two-hour theatrical event featuring rare photos, illuminating illustrations and fully documented testimony presented ...	ASSASSINATION THEATER. WHAT:ASSASSINATION THEATER Chicago&#39;s Role in the Crime of the Century is a two-hour theatrical event featuring rare photos, illuminating illustrations and fully documented testimony presented ...Where: CHICAGO,IL.HAT:ASSASSINATION THEATER Chicago&#39;s Role in the Crime of the Century is a two-hour theatrical event featuring rare photos, illuminating illustrations and fully documented testimony presented ... etruscans	define etruscans	0
118440	2790299	6.2908382	Sometimes radiation is the only treatment needed. Other times it’s one part of a patient’s cancer treatment plan. Your doctor may suggest radiation therapy to treat your cancer. Sometimes radiation can cure cancer.	Sometimes radiation is the only treatment needed. Other times it’s one part of a patient’s cancer treatment plan. Your doctor may suggest radiation therapy to treat your cancer. Sometimes radiation can cure cancer. bmt	define bmt medical	0
1127540	5695961	6.2862496	Noun. 1. sheik-the leader of an Arab village or family. Arab chief, sheikh, tribal sheik, tribal sheikh. ruler, swayer-a person who rules or commands; swayer of the universe.	Noun. 1. sheik-the leader of an Arab village or family. Arab chief, sheikh, tribal sheik, tribal sheikh. ruler, swayer-a person who rules or commands; swayer of the universe. shebang	meaning of shebang	0
1030303	3839846	6.286015	1891 - The Al Saud family are exiled to Kuwait by the Rashidi family. 1902 - Abd-al-Aziz Bin-Abd-al-Rahman Bin-Faysal Bin-Turki Bin-Abdallah Bin-Muhammad Al Saud (often known as Ibn Saud) takes control of Riyadh bringing the Al Saud family back into Saudi Arabia.	1891 - The Al Saud family are exiled to Kuwait by the Rashidi family. 1902 - Abd-al-Aziz Bin-Abd-al-Rahman Bin-Faysal Bin-Turki Bin-Abdallah Bin-Muhammad Al Saud (often known as Ibn Saud) takes control of Riyadh bringing the Al Saud family back into Saudi Arabia. hashim	who is aziz hashim	0
1051399	7848674	6.28549	Who Sings The Theme Song For The Show The OC Phantom Planet sing the song California the theme song for the show The OC. ! what is the artist and name of the song for the theme song of the tv show the oc The theme song to the show The O.C. is California by Phantom Planet. ! Who sings the oc theme song Phantom Planet sings the theme song for The OC, which is entitled, California.	Who Sings The Theme Song For The Show The OC Phantom Planet sing the song California the theme song for the show The OC. ! what is the artist and name of the song for the theme song of the tv show the oc The theme song to the show The O.C. is California by Phantom Planet. ! Who sings the oc theme song Phantom Planet sings the theme song for The OC, which is entitled, California. monk	who sings monk theme song	0
405717	5079484	6.2805386	Airport codes Orly in Paris, France (FR) Orly is the most important airport of Paris, France. It is modern and one of the largest airport of the Europe. Orly is important for people and goverment of France. IATA and ICAO codes of Orly. Airports of France have international codes of IATA and ICAO. An IATA airport code is a three-letter code designating many airports around the world (including France), defined by the International Air Transport Association (IATA).	Airport codes Orly in Paris, France (FR) Orly is the most important airport of Paris, France. It is modern and one of the largest airport of the Europe. Orly is important for people and goverment of France. IATA and ICAO codes of Orly. Airports of France have international codes of IATA and ICAO. An IATA airport code is a three-letter code designating many airports around the world (including France), defined by the International Air Transport Association (IATA). cdg	is cdg airport in main paris	0
67316	8174901	6.2798486	At What Temperature Does My Baby Have a Fever? A baby's normal temperature can range from about 97 degrees Fahrenheit up to 100.3 degrees Fahrenheit. Most doctors consider a rectal temperature of 100.4 degrees Fahrenheit or higher as a fever. When to Call Your Doctor. According to the AAP, call your doctor if your baby:	At What Temperature Does My Baby Have a Fever? A baby's normal temperature can range from about 97 degrees Fahrenheit up to 100.3 degrees Fahrenheit. Most doctors consider a rectal temperature of 100.4 degrees Fahrenheit or higher as a fever. When to Call Your Doctor. According to the AAP, call your doctor if your baby: miscarriage	can fever cause miscarriage early pregnancy	0
1115210	1097228	6.2787647	Syllabic consonant. A syllabic consonant or vocalic consonant is a consonant that forms a syllable on its own, like the m, n and l in the English words rhythm, button and bottle, or is the nucleus of a syllable, like the r sound in the American pronunciation of work.	Syllabic consonant. A syllabic consonant or vocalic consonant is a consonant that forms a syllable on its own, like the m, n and l in the English words rhythm, button and bottle, or is the nucleus of a syllable, like the r sound in the American pronunciation of work. chaff	what is chaff and flare	0
1115210	5558549	6.275599	How radar works. The basics of radars is that a beam of energy, called radio waves, is emitted from an antenna. As they strike objects in the atmosphere, the energy is scattered in all directions with some of the energy reflected directly back to the radar. The larger the object, the greater the amount of energy that is returned to the radar.	How radar works. The basics of radars is that a beam of energy, called radio waves, is emitted from an antenna. As they strike objects in the atmosphere, the energy is scattered in all directions with some of the energy reflected directly back to the radar. The larger the object, the greater the amount of energy that is returned to the radar. chaff	what is chaff and flare	0
174463	4694368	6.2753973	The Dog Star. As an Animagus form, a black dog suits him perfectly. The name ‘Sirius’ comes from the name of a star often referred to as the Dog Star. It has that nickname because it is in the constellation known as the Great Dog. The star was given the name ‘Sirius’ because it is the brightest star in the sky.	The Dog Star. As an Animagus form, a black dog suits him perfectly. The name ‘Sirius’ comes from the name of a star often referred to as the Dog Star. It has that nickname because it is in the constellation known as the Great Dog. The star was given the name ‘Sirius’ because it is the brightest star in the sky. afternoon	dog day afternoon meaning	0
390360	281780	6.274561	List of English Suffixes Our suffix word lists are the second part of our comprehensive root word tables: Suffixes are word endings that add a certain meaning to the word.	List of English Suffixes Our suffix word lists are the second part of our comprehensive root word tables: Suffixes are word endings that add a certain meaning to the word. ia	ia suffix meaning	0
131843	8044668	6.274211	NSSL's Warn-on-Forecast project aims to create highly detailed computer weather forecast models that predict what the atmosphere will look like in the future. These models are unique because they will use the latest weather observations and radar scans to continuously re-compute forecasts. We want these forecasts to accurately predict when and where tornadoes will occur in the next hour so forecasters can issue warnings based on that forecast and give people more time to find shelter. Tornado Preparedness	NSSL's Warn-on-Forecast project aims to create highly detailed computer weather forecast models that predict what the atmosphere will look like in the future. These models are unique because they will use the latest weather observations and radar scans to continuously re-compute forecasts. We want these forecasts to accurately predict when and where tornadoes will occur in the next hour so forecasters can issue warnings based on that forecast and give people more time to find shelter. Tornado Preparedness sigmet	definition of a sigmet	0
121171	8019081	6.272645	Elements of Greek mythology have appeared many times in culture and pop culture. The Greek myths had originally been adopted into the culture of ancient Rome, and have been frequently incorporated by Western cultural movements since then, particularly since the Renaissance.	Elements of Greek mythology have appeared many times in culture and pop culture. The Greek myths had originally been adopted into the culture of ancient Rome, and have been frequently incorporated by Western cultural movements since then, particularly since the Renaissance. etruscans	define etruscans	0
131843	6926607	6.2720137	© The Weather Company, LLC Monitor severe weather conditions and forecasts for Macroom, Ireland using the new Tornado Central storm tracker map, and get tornado and severe thunderstorm safety and preparedness tips from weather.com and The Weather Channel.	© The Weather Company, LLC Monitor severe weather conditions and forecasts for Macroom, Ireland using the new Tornado Central storm tracker map, and get tornado and severe thunderstorm safety and preparedness tips from weather.com and The Weather Channel. sigmet	definition of a sigmet	0
1127540	6987128	6.2717485	Using a large shallow bowl, dip each tortilla in enchilada sauce to lightly coat. Spoon 1/4 cup chicken mixture in each tortilla. Fold over filling, place 8 enchiladas in each pan with seam side down. Top with remaining enchilada sauce and cheese.	Using a large shallow bowl, dip each tortilla in enchilada sauce to lightly coat. Spoon 1/4 cup chicken mixture in each tortilla. Fold over filling, place 8 enchiladas in each pan with seam side down. Top with remaining enchilada sauce and cheese. shebang	meaning of shebang	0
730539	2032724	6.27118	Francis Crick - References. ^ 1  a b c d e f Bretscher, Mark S.; Mitchison, Graeme (2017). ^ 2  a b White, Michael (3 October 2009). ^ 3  a b c d Rich, A.; Stevens, C. F. (2004). ^ 4  a b c Anon (2015). Fellowship of the Royal Society 1660-2015. ^ 5  a b Francis Crick EMBO profile. people.embo.org. ^ 6  The Nobel Prize in Physiology or Medicine 1962.	Francis Crick - References. ^ 1  a b c d e f Bretscher, Mark S.; Mitchison, Graeme (2017). ^ 2  a b White, Michael (3 October 2009). ^ 3  a b c d Rich, A.; Stevens, C. F. (2004). ^ 4  a b c Anon (2015). Fellowship of the Royal Society 1660-2015. ^ 5  a b Francis Crick EMBO profile. people.embo.org. ^ 6  The Nobel Prize in Physiology or Medicine 1962. chronometer	what is chronometer who invented it	0
135802	1085534	6.2710037	Definition of exemplar for English Language Learners. : 1  an admired person or thing that is considered an example that deserves to be copied. : 2  a typical example.	Definition of exemplar for English Language Learners. : 1  an admired person or thing that is considered an example that deserves to be copied. : 2  a typical example. laudable	definition of laudable	0
131843	2398676	6.270784	1 Pounds is equal to 453.5924 Grams. Pounds Definition. The pound is a unit of weight in a number of different systems, including various systems of units of weight that formed part of English units, Imperial units, and United States customary units.	1 Pounds is equal to 453.5924 Grams. Pounds Definition. The pound is a unit of weight in a number of different systems, including various systems of units of weight that formed part of English units, Imperial units, and United States customary units. sigmet	definition of a sigmet	0
183378	508998	6.270588	Best Answer: Shared feature: With eukaryotes: All fungi are eukaryotic, containing membrane-bound nuclei with chromosomes. Fungal cells contain membrane-bound cytoplasmic organelles, DNA with noncoding regions called introns, sterol-containing membranes, and ribosomes of the 80S type.	Best Answer: Shared feature: With eukaryotes: All fungi are eukaryotic, containing membrane-bound nuclei with chromosomes. Fungal cells contain membrane-bound cytoplasmic organelles, DNA with noncoding regions called introns, sterol-containing membranes, and ribosomes of the 80S type. exons	exons definition biology	0
